symbol,hour,n,mean_bps,std_bps,t
JP225_USD,6,1650,0.8283911991203795,30.272700030745874,1.111543058412584
JP225_USD,7,1650,0.2825158223167211,28.498500277582377,0.4026824864576801
JP225_USD,8,1651,0.4346236719231922,28.27299679944217,0.6246188253001099
JP225_USD,9,1650,-0.07160491990658982,21.704677672954112,-0.1340082373134921
JP225_USD,10,1650,-0.12799893480628513,21.83762761392248,-0.23809094112764148
JP225_USD,11,1650,-0.3313839773144188,22.81599888345446,-0.5899755194009155
JP225_USD,12,1651,0.43330027125424336,26.434585534517208,0.6660241730980425
JP225_USD,13,1652,1.1187730898337058,28.11541350549627,1.6173445814327818
JP225_USD,14,1649,-0.8154188155296207,34.83746131010763,-0.9504834447711822
JP225_USD,15,1647,1.556576281823836,28.970437504441414,2.1805304430384376
JP225_USD,16,1647,0.763155081564311,25.498112502204904,1.214651153629762
JP225_USD,17,1631,0.5581352411898726,28.587335936183905,0.788483737606846
JP225_USD,18,1607,0.2752908219642197,23.924393209248404,0.46127374852323755
JP225_USD,19,1595,1.2399122263035973,27.427567091319165,1.805443907429199
JP225_USD,20,1595,-1.0327748297370551,23.42002126523997,-1.7611595560946145
JP225_USD,21,558,0.37581308999001806,17.539824602704766,0.5061319534429874
JP225_USD,22,1081,1.1864609161163617,47.35515002091508,0.82375690237336
JP225_USD,23,1647,-0.5162635865968573,33.3887688915424,-0.6275060071947504
