sleeve,family,variant,best_pick,best_oos,n_nonzero_days,sharpe_full,sharpe_is,sharpe_oos,sharpe_2022,is_sharpe_lift,oos_sharpe_lift,sharpe_2022_lift,maxdd_full,maxdd_is,maxdd_oos,maxdd_oos_improve
RISKPAR,trail,trail_arm20_frac50,False,False,2239,1.3703963660255776,1.3412760469921612,1.4173398971392714,-1.2569505968818173,-0.014800593415356111,0.0,0.0,-0.10531478489573043,-0.10531478489573043,-0.04529506768428582,0.0
RISKPAR,trail,trail_arm15_frac50,False,False,2239,1.3703963660255776,1.3412760469921612,1.4173398971392714,-1.2569505968818173,-0.014800593415356111,0.0,0.0,-0.10531478489573043,-0.10531478489573043,-0.04529506768428582,0.0
RISKPAR,trail,trail_arm20_frac30,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,tpsl,tpsl_2.0x_1.0x,False,False,1815,1.3678340857954405,1.2080279586866816,1.6249194797676558,-1.2401270367043533,-0.14804868172083574,0.20757958262838438,0.016823560177464003,-0.08571403205901962,-0.08571403205901962,-0.04681489283430518,0.0015198251500193605
RISKPAR,tpsl,tpsl_3.0x_1.5x,True,True,1944,1.3701614259712245,1.2064323920063604,1.6423398076323517,-0.9079930491961047,-0.14964424840115687,0.2249999104930802,0.34895754768571263,-0.09281735969458549,-0.09281735969458549,-0.03995868475783815,-0.005336382926447669
RISKPAR,time,time_5d,False,False,1867,1.2389786869874575,1.1217830534767106,1.4294071804898842,-1.3669492441871534,-0.2342935869308067,0.0120672833506128,-0.10999864730533604,-0.11323044559667295,-0.11323044559667295,-0.037210843423170714,-0.008084224261115103
RISKPAR,time,time_3d,False,False,1680,1.1417836515968844,1.1834975863966122,1.0727901513952542,-0.5269064615448477,-0.17257905401090512,-0.3445497457440172,0.7300441353369697,-0.052929174006036805,-0.052929174006036805,-0.04072330523401879,-0.004571762450267025
RISKPAR,time,time_10d,False,False,2037,1.3054212826739824,1.155803150388721,1.5526913732511378,-1.5198168105038488,-0.20027349001879635,0.13535147611186638,-0.26286621362203144,-0.11953215923388816,-0.11953215923388816,-0.04220376918476387,-0.003091298499521944
RISKPAR,volcond,volcond_2.0x,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
RISKPAR,volcond,volcond_2.5x,False,False,2240,1.37956746972699,1.3560766404075173,1.4173398971392714,-1.2569505968818173,0.0,0.0,0.0,-0.1053147848957301,-0.1053147848957301,-0.04529506768428582,0.0
